GameID,Gender,Season,DayNum,GameType,isRegularSeason,isTourney,HasBoxscore,WTeamID,LTeamID,WScore,LScore,ScoreDiff,TotalScore,WLoc,NeutralSite,WHome,WAway,LHome,LAway,NumOT,WSeed,WSeedNum,WSeedRegion,LSeed,LSeedNum,LSeedRegion,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
W_2015_119_3175_3214,W,2015,119,RegularSeason,1,0,1,3214,3175,78,63,15,141,A,0,0,1,1,0,0,,,,,,,33,77,2,14,10,13,21,29,15,16,13,4,21,20,50,6,15,17,27,7,25,11,22,11,5,18
W_2015_119_3187_3416,W,2015,119,RegularSeason,1,0,1,3187,3416,67,57,10,124,H,0,1,0,0,1,0,,,,,,,22,72,5,18,18,19,25,21,11,10,10,3,12,21,52,8,12,7,13,12,26,15,19,3,5,15
W_2015_119_3192_3357,W,2015,119,RegularSeason,1,0,1,3192,3357,84,75,9,159,H,0,1,0,0,1,0,,,,,,,31,60,8,17,14,18,11,29,9,15,3,4,16,27,73,10,23,11,16,20,20,13,11,8,1,18
W_2015_119_3212_3290,W,2015,119,RegularSeason,1,0,1,3290,3212,61,58,3,119,H,0,1,0,0,1,0,,,,,,,22,48,7,15,10,15,12,23,11,31,6,3,13,24,58,3,17,7,14,9,16,10,17,14,2,15
W_2015_119_3222_3396,W,2015,119,RegularSeason,1,0,1,3396,3222,56,45,11,101,A,0,0,1,1,0,0,,,,,,,21,52,4,14,10,16,11,29,13,15,11,1,16,17,60,2,14,9,16,18,24,5,14,8,3,15
W_2015_119_3224_3313,W,2015,119,RegularSeason,1,0,1,3313,3224,63,60,3,123,A,0,0,1,1,0,0,,,,,,,25,62,2,9,11,13,14,30,12,24,5,3,20,20,60,4,15,16,22,11,24,8,18,7,4,14
W_2015_119_3235_3242,W,2015,119,RegularSeason,1,0,1,3242,3235,68,64,4,132,H,0,1,0,0,1,0,,,,W10,10,W,22,59,7,20,17,21,17,26,13,12,4,8,14,24,59,5,16,11,15,12,22,6,11,5,7,18
W_2015_119_3254_3383,W,2015,119,RegularSeason,1,0,1,3383,3254,73,49,24,122,A,0,0,1,1,0,0,W16,16,W,,,,30,53,13,31,0,0,5,20,22,10,10,2,10,19,49,4,11,7,14,15,18,8,19,6,1,10
W_2015_119_3272_3374,W,2015,119,RegularSeason,1,0,1,3374,3272,60,53,7,113,A,0,0,1,1,0,0,,,,,,,23,56,4,13,10,13,9,26,13,18,9,4,12,21,64,6,25,5,8,19,25,15,22,11,1,16
W_2015_119_3291_3384,W,2015,119,RegularSeason,1,0,1,3384,3291,90,87,3,177,H,0,1,0,0,1,0,,,,,,,31,81,12,32,16,27,18,20,20,19,23,3,29,29,57,7,21,22,28,13,40,17,38,7,6,23
W_2015_119_3300_3366,W,2015,119,RegularSeason,1,0,1,3366,3300,65,54,11,119,H,0,1,0,0,1,0,Y16,16,Y,,,,25,63,0,6,15,18,11,24,12,14,18,3,19,21,51,4,15,8,17,12,30,7,26,4,1,18
W_2015_119_3328_3329,W,2015,119,RegularSeason,1,0,1,3328,3329,66,56,10,122,A,0,0,1,1,0,0,Z05,5,Z,Y10,10,Y,23,57,3,17,17,22,7,28,6,12,8,4,24,16,62,4,13,20,31,20,32,5,17,7,3,20
W_2015_119_3352_3447,W,2015,119,RegularSeason,1,0,1,3447,3352,66,60,6,126,A,0,0,1,1,0,0,,,,,,,22,55,9,18,13,20,11,26,10,10,5,4,17,19,51,7,23,15,19,7,28,12,13,1,5,19
W_2015_120_3102_3201,W,2015,120,RegularSeason,1,0,1,3201,3102,61,41,20,102,A,0,0,1,1,0,0,,,,,,,24,66,3,18,10,13,18,27,14,15,13,4,8,17,58,1,15,6,6,14,25,10,21,8,5,11
W_2015_120_3129_3363,W,2015,120,RegularSeason,1,0,1,3129,3363,91,76,15,167,H,0,1,0,0,1,0,X15,15,X,,,,36,77,11,23,8,8,19,36,24,16,7,3,13,28,74,10,31,10,15,11,21,16,8,6,2,9
W_2015_120_3149_3342,W,2015,120,RegularSeason,1,0,1,3342,3149,47,39,8,86,N,1,0,0,0,0,0,,,,,,,16,43,1,12,14,20,7,21,8,16,5,2,15,12,39,7,14,8,11,6,22,6,21,8,6,17
W_2015_120_3157_3421,W,2015,120,RegularSeason,1,0,1,3421,3157,68,54,14,122,N,1,0,0,0,0,0,,,,,,,29,56,3,12,7,18,14,17,8,14,9,2,14,21,47,1,8,11,13,9,21,11,21,3,0,18
W_2015_120_3161_3305,W,2015,120,RegularSeason,1,0,1,3161,3305,68,61,7,129,H,0,1,0,0,1,0,,,,,,,23,55,9,19,13,22,3,23,18,7,9,1,11,26,65,4,20,5,9,18,31,23,19,2,4,22
W_2015_120_3205_3255,W,2015,120,RegularSeason,1,0,1,3205,3255,63,55,8,118,N,1,0,0,0,0,0,,,,,,,19,57,4,12,21,34,20,38,8,20,7,1,16,17,61,4,32,17,21,7,25,4,10,13,4,24
W_2015_120_3243_3452,W,2015,120,RegularSeason,1,0,1,3243,3452,59,55,4,114,H,0,1,0,0,1,0,,,,,,,16,57,5,19,22,24,12,20,10,7,12,3,10,20,54,7,18,8,8,14,31,17,18,4,9,20
W_2015_120_3262_3312,W,2015,120,RegularSeason,1,0,1,3262,3312,60,51,9,111,H,0,1,0,0,1,0,,,,,,,22,58,7,24,9,9,18,25,12,17,11,0,10,21,58,3,15,6,11,14,18,16,14,4,4,11
W_2015_120_3361_3424,W,2015,120,RegularSeason,1,0,1,3361,3424,76,61,15,137,H,0,1,0,0,1,0,,,,,,,29,57,4,8,14,17,14,27,20,21,9,2,21,19,58,8,22,15,30,18,16,12,17,11,3,18
W_2015_120_3395_3400,W,2015,120,RegularSeason,1,0,1,3400,3395,79,45,34,124,H,0,1,0,0,1,0,W05,5,W,,,,31,65,8,17,9,14,13,35,16,13,8,9,17,16,58,3,22,10,17,9,24,3,15,6,3,16
W_2015_120_3429_3461,W,2015,120,RegularSeason,1,0,1,3461,3429,61,57,4,118,A,0,0,1,1,0,0,,,,,,,23,59,5,18,10,17,13,24,14,8,7,6,14,22,63,2,17,11,14,19,28,11,12,3,4,15
W_2015_121_3103_3275,W,2015,121,RegularSeason,1,0,1,3103,3275,67,55,12,122,H,0,1,0,0,1,0,,,,,,,22,54,9,20,14,20,12,26,16,14,1,0,21,17,49,4,14,17,21,6,20,11,13,4,4,25
W_2015_121_3104_3435,W,2015,121,RegularSeason,1,0,1,3435,3104,66,56,10,122,N,1,0,0,0,0,0,,,,,,,29,58,3,5,5,6,8,26,15,11,3,3,9,22,52,3,15,9,12,6,21,16,12,4,4,15
W_2015_121_3120_3196,W,2015,121,RegularSeason,1,0,1,3120,3196,71,49,22,120,N,1,0,0,0,0,0,,,,,,,25,54,4,14,17,23,14,29,19,17,5,2,18,19,60,1,12,10,17,16,18,10,16,6,3,19
W_2015_121_3122_3188,W,2015,121,RegularSeason,1,0,1,3188,3122,72,69,3,141,N,1,0,0,0,0,0,,,,,,,24,61,3,14,21,30,18,27,14,13,6,2,23,24,53,7,19,14,20,5,28,17,14,2,0,21
W_2015_121_3123_3141,W,2015,121,RegularSeason,1,0,1,3123,3141,85,69,16,154,A,0,0,1,1,0,0,,,,,,,27,51,10,24,21,25,9,26,12,14,8,4,13,24,62,8,27,13,17,13,17,9,11,9,2,21
W_2015_121_3130_3448,W,2015,121,RegularSeason,1,0,1,3448,3130,69,53,16,122,N,1,0,0,0,0,0,,,,,,,23,50,6,16,17,25,16,22,13,21,12,1,16,17,45,6,21,13,16,7,18,11,21,9,1,17
W_2015_121_3131_3159,W,2015,121,RegularSeason,1,0,1,3159,3131,58,48,10,106,H,0,1,0,0,1,0,,,,,,,23,63,6,20,6,6,14,22,14,12,12,7,12,20,58,0,8,8,11,17,26,6,20,6,0,12
W_2015_121_3132_3138,W,2015,121,RegularSeason,1,0,1,3138,3132,55,47,8,102,A,0,0,1,1,0,0,,,,,,,19,57,3,19,14,18,15,23,10,8,6,6,18,16,51,4,16,11,15,15,25,8,14,4,1,15
W_2015_121_3155_3210,W,2015,121,RegularSeason,1,0,1,3210,3155,80,53,27,133,N,1,0,0,0,0,0,,,,,,,28,55,8,14,16,21,14,33,15,17,4,6,16,18,62,6,21,11,15,14,17,8,12,7,2,21
W_2015_121_3156_3464,W,2015,121,RegularSeason,1,0,1,3156,3464,73,62,11,135,H,0,1,0,0,1,0,,,,,,,28,56,4,15,13,21,16,27,12,17,9,4,16,22,55,11,31,7,13,9,18,21,15,8,1,20
W_2015_121_3158_3241,W,2015,121,RegularSeason,1,0,1,3241,3158,107,58,49,165,H,0,1,0,0,1,0,Y12,12,Y,,,,37,75,12,25,21,32,24,34,24,8,8,2,17,17,51,2,11,22,26,3,22,6,14,2,4,26
W_2015_121_3172_3247,W,2015,121,RegularSeason,1,0,1,3247,3172,74,63,11,137,N,1,0,0,0,0,0,,,,,,,28,65,9,17,9,16,18,25,15,9,9,3,14,25,56,7,17,6,9,8,22,14,13,3,3,14
W_2015_121_3174_3189,W,2015,121,RegularSeason,1,0,1,3189,3174,77,76,1,153,H,0,1,0,0,1,1,,,,,,,26,62,6,10,19,32,17,29,8,15,2,5,26,27,62,3,8,19,31,12,26,5,11,5,1,22
W_2015_121_3178_3454,W,2015,121,RegularSeason,1,0,1,3178,3454,60,56,4,116,A,0,0,1,1,0,0,,,,,,,24,51,6,16,6,9,5,30,11,13,6,1,14,22,67,5,27,7,13,19,24,16,10,9,1,12
W_2015_121_3180_3318,W,2015,121,RegularSeason,1,0,1,3180,3318,58,42,16,100,A,0,0,1,1,0,0,,,,,,,17,47,9,20,15,18,7,18,13,9,8,3,17,13,45,5,15,11,14,14,26,3,19,3,1,17
W_2015_121_3183_3404,W,2015,121,RegularSeason,1,0,1,3404,3183,68,35,33,103,N,1,0,0,0,0,0,,,,,,,24,56,5,21,15,20,15,28,15,16,13,2,13,14,50,4,17,3,7,9,21,6,22,8,2,18
W_2015_121_3185_3444,W,2015,121,RegularSeason,1,0,1,3185,3444,74,65,9,139,H,0,1,0,0,1,0,,,,,,,21,62,3,19,29,32,14,24,7,10,7,1,18,24,60,5,20,12,17,14,29,14,20,5,6,25
W_2015_121_3220_3423,W,2015,121,RegularSeason,1,0,1,3423,3220,76,75,1,151,H,0,1,0,0,1,0,,,,,,,28,66,3,9,17,24,15,24,15,17,12,4,16,31,59,2,12,11,21,7,28,11,20,12,1,21
W_2015_121_3227_3460,W,2015,121,RegularSeason,1,0,1,3460,3227,74,54,20,128,H,0,1,0,0,1,0,,,,,,,25,56,7,18,17,24,12,30,13,15,6,2,10,21,59,3,11,9,16,10,24,11,13,4,1,21
W_2015_121_3231_3336,W,2015,121,RegularSeason,1,0,1,3231,3336,68,63,5,131,N,1,0,0,0,0,0,,,,,,,23,52,10,23,12,17,8,21,20,13,8,2,15,28,60,2,10,5,10,15,25,20,17,9,0,19
W_2015_121_3245_3325,W,2015,121,RegularSeason,1,0,1,3325,3245,69,56,13,125,A,0,0,1,1,0,0,Y14,14,Y,,,,18,50,9,28,24,37,13,24,9,21,12,5,17,19,58,2,10,16,21,16,28,12,26,6,2,28
W_2015_121_3248_3259,W,2015,121,RegularSeason,1,0,1,3248,3259,58,46,12,104,H,0,1,0,0,1,0,,,,,,,21,50,6,18,10,10,8,33,12,14,6,3,14,16,63,5,29,9,9,14,21,4,9,8,0,13
W_2015_121_3269_3382,W,2015,121,RegularSeason,1,0,1,3269,3382,55,49,6,104,N,1,0,0,0,0,0,,,,,,,15,50,2,5,23,31,11,27,8,15,12,0,19,15,48,2,16,17,21,6,30,6,16,7,2,26
W_2015_121_3296_3405,W,2015,121,RegularSeason,1,0,1,3296,3405,68,64,4,132,H,0,1,0,0,1,0,,,,,,,27,57,5,12,9,13,9,17,19,11,6,0,19,24,49,2,13,14,16,9,24,7,19,5,1,18
W_2015_121_3301_3439,W,2015,121,RegularSeason,1,0,1,3439,3301,57,56,1,113,N,1,0,0,0,0,0,,,,,,,19,43,7,21,12,17,4,24,13,14,3,0,22,17,42,4,11,18,26,7,22,6,14,3,0,18
W_2015_121_3345_3458,W,2015,121,RegularSeason,1,0,1,3345,3458,58,56,2,114,N,1,0,0,0,0,0,,,,,,,24,62,3,11,7,8,14,22,21,12,7,3,13,24,51,4,10,4,7,8,24,16,17,3,8,10
W_2015_121_3406_3456,W,2015,121,RegularSeason,1,0,1,3456,3406,68,56,12,124,H,0,1,0,0,1,0,,,,,,,23,61,6,15,16,23,10,30,20,4,7,8,15,19,58,6,21,12,21,14,30,7,13,4,4,16
W_2015_122_3101_3230,W,2015,122,RegularSeason,1,0,1,3101,3230,72,62,10,134,A,0,0,1,1,0,0,,,,,,,20,51,7,21,25,28,11,23,12,19,9,2,22,21,52,2,8,18,25,13,21,12,18,10,0,23
W_2015_122_3105_3238,W,2015,122,RegularSeason,1,0,1,3238,3105,66,58,8,124,H,0,1,0,0,1,0,,,,,,,23,61,2,6,18,28,21,21,8,26,18,1,23,18,50,2,14,20,30,15,22,10,30,13,0,21
W_2015_122_3106_3212,W,2015,122,RegularSeason,1,0,1,3106,3212,68,62,6,130,A,0,0,1,1,0,0,Y15,15,Y,,,,23,58,6,12,16,21,16,30,11,20,0,1,24,21,67,2,17,18,27,14,20,7,11,9,1,18
W_2015_122_3108_3411,W,2015,122,RegularSeason,1,0,1,3411,3108,73,55,18,128,H,0,1,0,0,1,0,,,,,,,25,52,7,18,16,22,14,25,19,19,10,3,18,20,53,4,13,11,16,11,15,9,20,6,4,23
W_2015_122_3111_3402,W,2015,122,RegularSeason,1,0,1,3111,3402,61,55,6,116,H,0,1,0,0,1,0,,,,,,,24,62,4,9,9,15,17,29,15,15,10,3,14,22,62,6,18,5,11,14,25,11,14,8,4,17
W_2015_122_3112_3417,W,2015,122,RegularSeason,1,0,1,3417,3112,80,62,18,142,N,1,0,0,0,0,0,,,,,,,31,64,6,15,12,16,13,20,16,13,15,7,20,20,58,3,13,19,25,18,22,12,21,4,2,17
W_2015_122_3114_3418,W,2015,122,RegularSeason,1,0,1,3114,3418,68,66,2,134,A,0,0,1,1,0,0,Y11,11,Y,,,,23,37,7,10,15,22,4,23,13,24,7,3,19,23,53,5,12,15,20,10,15,7,16,9,3,21
W_2015_122_3115_3290,W,2015,122,RegularSeason,1,0,1,3115,3290,63,51,12,114,A,0,0,1,1,0,0,,,,,,,20,49,3,7,20,30,11,34,7,21,5,0,18,20,63,1,14,10,13,11,24,9,14,9,4,21
W_2015_122_3116_3279,W,2015,122,RegularSeason,1,0,1,3116,3279,72,61,11,133,N,1,0,0,0,0,0,Z10,10,Z,,,,19,41,6,15,28,35,7,26,11,12,4,1,15,24,62,5,17,8,17,14,15,11,11,6,1,25
W_2015_122_3117_3375,W,2015,122,RegularSeason,1,0,1,3117,3375,70,60,10,130,H,0,1,0,0,1,0,,,,,,,23,69,4,12,20,26,25,22,12,15,5,1,14,21,50,7,15,11,15,8,24,10,22,7,3,20
W_2015_122_3120_3401,W,2015,122,RegularSeason,1,0,1,3401,3120,57,47,10,104,N,1,0,0,0,0,0,Y06,6,Y,,,,24,57,0,2,9,15,11,28,14,16,9,8,9,22,60,1,13,2,6,10,25,10,17,9,2,16
W_2015_122_3125_3240,W,2015,122,RegularSeason,1,0,1,3125,3240,55,45,10,100,N,1,0,0,0,0,0,,,,,,,20,46,6,13,9,11,7,32,17,15,2,5,11,22,66,1,12,0,1,13,20,11,7,4,0,10
W_2015_122_3126_3354,W,2015,122,RegularSeason,1,0,1,3354,3126,57,56,1,113,A,0,0,1,1,0,0,,,,,,,20,54,4,8,13,15,14,22,6,15,11,3,16,18,48,8,22,12,14,9,21,12,16,5,7,15
W_2015_122_3133_3179,W,2015,122,RegularSeason,1,0,1,3179,3133,86,70,16,156,H,0,1,0,0,1,0,,,,,,,32,60,7,26,15,23,11,28,25,18,12,3,14,26,65,5,21,13,17,12,23,8,18,12,1,19
W_2015_122_3140_3388,W,2015,122,RegularSeason,1,0,1,3140,3388,65,64,1,129,N,1,0,0,0,0,0,W14,14,W,,,,23,57,5,22,14,16,9,18,6,8,8,0,22,17,46,3,14,27,32,12,27,2,15,7,0,18
W_2015_122_3144_3457,W,2015,122,RegularSeason,1,0,1,3144,3457,65,52,13,117,N,1,0,0,0,0,0,,,,,,,25,61,6,22,9,12,8,30,19,13,20,6,13,22,73,2,16,6,14,27,28,11,23,9,2,10
W_2015_122_3145_3284,W,2015,122,RegularSeason,1,0,1,3284,3145,68,56,12,124,N,1,0,0,0,0,0,,,,,,,25,55,6,24,12,14,8,30,9,14,10,2,17,22,60,5,19,7,11,12,22,9,15,6,0,14
W_2015_122_3146_3311,W,2015,122,RegularSeason,1,0,1,3311,3146,53,43,10,96,H,0,1,0,0,1,0,,,,,,,19,53,5,17,10,14,12,22,10,15,14,4,14,20,53,2,13,1,1,11,24,4,21,7,2,14
W_2015_122_3150_3443,W,2015,122,RegularSeason,1,0,1,3443,3150,80,72,8,152,H,0,1,0,0,1,0,W12,12,W,,,,28,63,5,14,19,23,15,27,16,17,10,5,10,29,68,7,18,7,10,12,22,15,17,10,6,18
W_2015_122_3151_3422,W,2015,122,RegularSeason,1,0,1,3151,3422,78,44,34,122,N,1,0,0,0,0,0,X07,7,X,,,,31,54,8,19,8,17,11,33,13,20,9,5,12,17,59,5,15,5,9,11,17,9,18,12,0,18
W_2015_122_3160_3425,W,2015,122,RegularSeason,1,0,1,3160,3425,75,63,12,138,N,1,0,0,0,0,0,,,,,,,25,47,5,7,20,23,6,32,17,18,3,5,22,22,75,2,12,17,27,23,18,6,7,7,2,18
W_2015_122_3164_3175,W,2015,122,RegularSeason,1,0,1,3164,3175,79,51,28,130,H,0,1,0,0,1,0,,,,,,,32,73,3,11,12,18,20,33,21,9,8,2,11,21,56,2,13,7,10,4,25,16,14,8,5,12
W_2015_122_3168_3414,W,2015,122,RegularSeason,1,0,1,3168,3414,66,54,12,120,H,0,1,0,0,1,0,,,,,,,19,57,2,19,26,31,18,29,9,12,8,1,18,21,53,0,5,12,20,8,23,9,10,5,2,19
W_2015_122_3169_3253,W,2015,122,RegularSeason,1,0,1,3169,3253,77,61,16,138,H,0,1,0,0,1,0,Z13,13,Z,,,,28,67,11,35,10,11,17,33,17,16,4,3,15,22,61,7,25,10,13,9,22,13,14,7,2,11
W_2015_122_3170_3381,W,2015,122,RegularSeason,1,0,1,3170,3381,107,73,34,180,H,0,1,0,0,1,0,,,,,,,35,78,18,40,19,30,18,23,25,16,14,3,18,30,61,2,11,11,20,10,31,21,28,11,4,23
W_2015_122_3186_3226,W,2015,122,RegularSeason,1,0,1,3186,3226,62,58,4,120,H,0,1,0,0,1,0,,,,,,,21,50,5,10,15,20,6,21,13,16,9,4,13,22,54,5,9,9,11,11,27,9,22,2,2,17
W_2015_122_3190_3441,W,2015,122,RegularSeason,1,0,1,3190,3441,73,53,20,126,N,1,0,0,0,0,0,,,,,,,27,54,7,18,12,15,8,28,12,12,4,2,14,20,50,3,11,10,22,10,18,8,13,9,4,15
W_2015_122_3191_3455,W,2015,122,RegularSeason,1,0,1,3455,3191,77,63,14,140,A,0,0,1,1,0,0,W13,13,W,,,,29,55,6,15,13,14,12,25,16,13,8,6,20,21,50,6,8,15,23,9,15,8,12,4,2,12
W_2015_122_3194_3412,W,2015,122,RegularSeason,1,0,1,3412,3194,59,56,3,115,H,0,1,0,0,1,0,,,,,,,23,57,3,12,10,12,11,25,8,12,3,0,7,21,52,9,29,5,6,6,25,8,15,4,1,15
W_2015_122_3197_3366,W,2015,122,RegularSeason,1,0,1,3366,3197,72,51,21,123,A,0,0,1,1,0,0,Y16,16,Y,,,,30,58,0,5,12,17,12,32,6,18,9,2,18,18,57,2,9,13,23,15,18,5,14,3,3,14
W_2015_122_3198_3292,W,2015,122,RegularSeason,1,0,1,3292,3198,79,30,49,109,H,0,1,0,0,1,0,,,,,,,32,73,7,22,8,15,22,24,17,9,19,1,12,11,47,1,8,7,11,13,23,5,29,3,8,12
W_2015_122_3202_3359,W,2015,122,RegularSeason,1,0,1,3202,3359,65,54,11,119,N,1,0,0,0,0,0,,,,,,,23,40,11,20,8,9,3,30,8,17,1,7,13,22,60,8,19,2,4,8,15,9,6,7,1,12
W_2015_122_3204_3426,W,2015,122,RegularSeason,1,0,1,3426,3204,66,41,25,107,A,0,0,1,1,0,0,,,,,,,27,65,6,21,6,12,17,35,11,18,12,3,14,14,52,4,13,9,16,6,25,8,18,9,3,15
W_2015_122_3205_3347,W,2015,122,RegularSeason,1,0,1,3205,3347,70,56,14,126,N,1,0,0,0,0,0,,,,,,,19,50,9,14,23,31,11,27,7,13,7,5,15,25,60,3,18,3,9,13,25,7,16,6,6,25
W_2015_122_3206_3386,W,2015,122,RegularSeason,1,0,1,3386,3206,71,43,28,114,N,1,0,0,0,0,0,,,,,,,26,61,4,9,15,16,10,32,16,8,6,6,16,17,54,3,9,6,10,7,25,9,15,3,3,17
W_2015_122_3208_3281,W,2015,122,RegularSeason,1,0,1,3208,3281,75,64,11,139,N,1,0,0,0,0,0,,,,,,,23,59,3,14,26,29,16,23,10,13,6,3,21,21,55,8,21,14,18,8,18,14,16,5,5,24
W_2015_122_3209_3419,W,2015,122,RegularSeason,1,0,1,3209,3419,66,61,5,127,A,0,0,1,1,0,0,,,,,,,27,59,9,20,3,4,7,21,22,13,9,2,18,23,59,5,15,10,14,14,25,14,17,5,1,14
W_2015_122_3210_3314,W,2015,122,RegularSeason,1,0,1,3314,3210,84,64,20,148,N,1,0,0,0,0,0,Y04,4,Y,,,,31,62,7,17,15,22,13,27,15,10,7,12,14,26,74,7,24,5,11,25,21,10,18,4,2,15
W_2015_122_3214_3313,W,2015,122,RegularSeason,1,0,1,3214,3313,64,49,15,113,H,0,1,0,0,1,0,,,,,,,23,53,2,6,16,25,7,30,13,15,8,7,17,20,55,1,5,8,14,10,27,5,22,7,2,21
W_2015_122_3218_3364,W,2015,122,RegularSeason,1,0,1,3218,3364,60,36,24,96,A,0,0,1,1,0,0,,,,,,,24,51,0,5,12,20,8,34,14,13,7,4,13,15,52,2,7,4,8,5,26,8,15,7,0,18
W_2015_122_3219_3342,W,2015,122,RegularSeason,1,0,1,3219,3342,75,62,13,137,N,1,0,0,0,0,0,,,,,,,23,47,7,20,22,28,7,27,13,16,12,1,18,22,56,6,17,12,20,11,21,13,16,6,0,19
W_2015_122_3223_3394,W,2015,122,RegularSeason,1,0,1,3394,3223,73,48,25,121,H,0,1,0,0,1,0,,,,,,,27,63,9,19,10,15,16,30,16,15,3,1,13,20,57,4,9,4,12,9,22,9,15,8,4,18
W_2015_122_3225_3451,W,2015,122,RegularSeason,1,0,1,3225,3451,71,42,29,113,H,0,1,0,0,1,0,,,,,,,24,59,8,20,15,22,16,35,20,17,8,6,15,14,64,2,12,12,17,17,22,5,15,11,2,21
W_2015_122_3228_3304,W,2015,122,RegularSeason,1,0,1,3304,3228,86,71,15,157,N,1,0,0,0,0,0,Y09,9,Y,,,,29,47,8,16,20,23,4,38,24,24,4,5,16,27,78,9,26,8,13,16,17,19,12,20,3,21
W_2015_122_3231_3353,W,2015,122,RegularSeason,1,0,1,3353,3231,63,52,11,115,N,1,0,0,0,0,0,W08,8,W,,,,28,63,2,5,5,6,12,26,21,11,6,5,15,17,57,3,18,15,17,15,24,10,14,9,2,9
W_2015_122_3232_3283,W,2015,122,RegularSeason,1,0,1,3283,3232,65,56,9,121,A,0,0,1,1,0,0,,,,,,,19,57,5,17,22,26,12,25,7,12,9,7,11,22,66,4,16,8,10,20,28,9,16,4,5,21
W_2015_122_3246_3435,W,2015,122,RegularSeason,1,0,1,3246,3435,67,61,6,128,N,1,0,0,0,0,0,W02,2,W,,,,25,62,4,15,13,21,15,26,11,16,4,4,20,23,54,3,10,12,20,9,22,14,15,4,6,21
W_2015_122_3247_3348,W,2015,122,RegularSeason,1,0,1,3348,3247,65,60,5,125,N,1,0,0,0,0,0,,,,,,,20,44,6,12,19,25,11,22,10,17,8,2,19,24,56,1,8,11,17,11,17,7,11,7,0,20
W_2015_122_3249_3358,W,2015,122,RegularSeason,1,0,1,3249,3358,92,73,19,165,H,0,1,0,0,1,0,,,,,,,26,57,7,19,33,40,17,29,12,21,9,2,20,26,61,12,26,9,18,12,19,17,22,7,3,31
W_2015_122_3251_3421,W,2015,122,RegularSeason,1,0,1,3251,3421,59,51,8,110,N,1,0,0,0,0,0,Y13,13,Y,,,,21,65,1,9,16,21,22,27,10,6,6,5,15,20,54,4,10,7,15,12,26,7,10,3,3,18
W_2015_122_3258_3337,W,2015,122,RegularSeason,1,0,1,3258,3337,68,67,1,135,N,1,0,0,0,0,0,,,,,,,22,52,5,13,19,27,13,30,14,22,4,1,17,26,71,4,15,11,14,17,23,11,13,15,0,21
W_2015_122_3260_3320,W,2015,122,RegularSeason,1,0,1,3320,3260,69,64,5,133,H,0,1,0,0,1,0,,,,,,,22,62,7,24,18,24,14,26,10,9,10,3,11,28,62,3,11,5,9,10,30,14,13,3,10,19
W_2015_122_3264_3310,W,2015,122,RegularSeason,1,0,1,3310,3264,57,51,6,108,N,1,0,0,0,0,0,,,,,,,19,58,3,9,16,21,16,27,10,10,5,5,14,19,58,2,9,11,17,15,23,12,9,3,3,17
W_2015_122_3267_3330,W,2015,122,RegularSeason,1,0,1,3330,3267,67,55,12,122,A,0,0,1,1,0,0,,,,,,,23,57,5,19,16,25,16,34,13,17,7,4,16,21,59,5,22,8,12,8,23,10,16,8,4,17
W_2015_122_3269_3350,W,2015,122,RegularSeason,1,0,1,3350,3269,67,63,4,130,N,1,0,0,0,0,0,,,,,,,20,50,7,20,20,26,8,26,12,14,5,2,13,26,61,5,14,6,7,8,24,11,12,3,5,23
W_2015_122_3271_3288,W,2015,122,RegularSeason,1,0,1,3288,3271,65,50,15,115,A,0,0,1,1,0,0,,,,,,,22,60,11,29,10,14,14,29,12,14,8,2,17,20,59,4,20,6,11,15,27,7,17,7,5,11
W_2015_122_3273_3459,W,2015,122,RegularSeason,1,0,1,3273,3459,75,54,21,129,N,1,0,0,0,0,0,,,,,,,31,62,2,13,11,14,16,26,10,12,10,3,16,18,49,5,15,13,19,8,15,5,15,7,1,15
W_2015_122_3274_3438,W,2015,122,RegularSeason,1,0,1,3274,3438,62,52,10,114,N,1,0,0,0,0,0,Z11,11,Z,,,,24,57,8,29,6,8,7,33,9,17,3,6,10,21,66,4,11,6,9,14,26,9,14,9,1,11
W_2015_122_3276_3277,W,2015,122,RegularSeason,1,0,1,3277,3276,69,49,20,118,N,1,0,0,0,0,0,,,,,,,24,48,9,20,12,14,7,35,17,20,5,6,15,19,70,4,24,7,12,18,17,13,11,13,2,17
W_2015_122_3278_3345,W,2015,122,RegularSeason,1,0,1,3278,3345,82,78,4,160,N,1,0,0,0,0,0,Z08,8,Z,,,,28,68,4,21,22,31,17,27,18,14,6,3,18,25,56,3,11,25,29,6,31,24,13,6,6,25
W_2015_122_3287_3398,W,2015,122,RegularSeason,1,0,1,3398,3287,81,66,15,147,N,1,0,0,0,0,0,W15,15,W,,,,29,69,9,17,14,24,13,28,15,8,8,2,21,23,51,5,13,15,26,8,34,14,20,4,5,21
W_2015_122_3309_3368,W,2015,122,RegularSeason,1,0,1,3309,3368,84,75,9,159,H,0,1,0,0,1,0,,,,,,,29,60,2,5,24,37,11,32,6,13,8,1,16,27,73,9,26,12,16,16,26,15,16,5,4,27
W_2015_122_3317_3431,W,2015,122,RegularSeason,1,0,1,3431,3317,69,61,8,130,A,0,0,1,1,0,0,,,,,,,22,59,11,23,14,19,16,29,13,16,7,3,15,25,63,3,13,8,12,12,22,10,13,8,4,19
