GameID,Gender,Season,DayNum,GameType,isRegularSeason,isTourney,HasBoxscore,WTeamID,LTeamID,WScore,LScore,ScoreDiff,TotalScore,WLoc,NeutralSite,WHome,WAway,LHome,LAway,NumOT,WSeed,WSeedNum,WSeedRegion,LSeed,LSeedNum,LSeedRegion,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,_row_order,_is_tournament
W_2013_138_3211_3235,W,2013,138,NCAATourney,0,1,1,3235,3211,72,60,12,132,N,1,0,0,0,0,0,Z05,5.0,Z,Z12,12.0,Z,23,44,9,25,17,18,7,36,15,23,1,3,12,23,71,7,26,7,11,15,15,12,9,14,2,19,20551,True
W_2013_138_3265_3277,W,2013,138,NCAATourney,0,1,1,3277,3265,55,47,8,102,N,1,0,0,0,0,0,W05,5.0,W,W12,12.0,W,20,51,9,24,6,6,7,23,15,9,4,1,10,16,41,8,16,7,8,1,24,8,12,5,2,10,20552,True
W_2013_138_3268_3346,W,2013,138,NCAATourney,0,1,1,3268,3346,72,52,20,124,H,0,1,0,0,1,0,W04,4.0,W,W13,13.0,W,28,66,2,13,14,20,16,43,16,25,11,3,17,17,74,8,27,10,13,16,25,11,18,15,3,21,20553,True
W_2013_138_3331_3397,W,2013,138,NCAATourney,0,1,1,3397,3331,83,62,21,145,H,0,1,0,0,1,0,Y02,2.0,Y,Y15,15.0,Y,28,65,6,17,21,25,18,30,18,19,11,8,15,21,66,7,23,13,19,18,21,9,20,9,10,16,20554,True
W_2013_138_3355_3376,W,2013,138,NCAATourney,0,1,1,3376,3355,74,52,22,126,N,1,0,0,0,0,0,X04,4.0,X,X13,13.0,X,25,52,4,11,20,26,8,32,13,15,10,5,13,17,52,3,14,15,18,5,23,6,16,10,2,21,20555,True
W_2013_138_3378_3403,W,2013,138,NCAATourney,0,1,1,3378,3403,71,70,1,141,A,0,0,1,1,0,0,Z10,10.0,Z,Z07,7.0,Z,25,60,6,18,15,21,11,34,17,16,5,4,22,21,61,7,20,21,29,13,27,15,13,8,1,20,20556,True
W_2013_138_3386_3435,W,2013,138,NCAATourney,0,1,1,3435,3386,60,54,6,114,N,1,0,0,0,0,0,W08,8.0,W,W09,9.0,W,22,59,2,12,14,22,18,29,13,15,4,1,18,19,55,1,15,15,17,8,24,12,11,5,3,19,20557,True
W_2013_138_3391_3417,W,2013,138,NCAATourney,0,1,1,3417,3391,66,49,17,115,N,1,0,0,0,0,0,Y03,3.0,Y,Y14,14.0,Y,28,67,3,13,7,9,14,33,16,12,3,4,8,20,69,5,26,4,8,17,26,10,12,4,2,9,20558,True
W_2013_138_3401_3455,W,2013,138,NCAATourney,0,1,1,3401,3455,71,45,26,116,H,0,1,0,0,1,0,X03,3.0,X,X14,14.0,X,26,55,3,10,16,18,14,27,22,12,4,3,13,18,55,3,17,6,8,9,16,7,12,6,3,16,20559,True
W_2013_139_3107_3314,W,2013,139,NCAATourney,0,1,1,3314,3107,59,54,5,113,N,1,0,0,0,0,0,W03,3.0,W,W14,14.0,W,19,55,4,17,17,26,17,26,8,20,11,9,22,17,61,5,26,15,22,21,23,14,22,7,1,21,20560,True
W_2013_139_3124_3341,W,2013,139,NCAATourney,0,1,1,3124,3341,82,40,42,122,H,0,1,0,0,1,0,Y01,1.0,Y,Y16,16.0,Y,30,53,2,8,20,29,14,31,23,11,10,10,3,17,66,6,20,0,0,18,14,10,14,5,0,23,20561,True
W_2013_139_3142_3336,W,2013,139,NCAATourney,0,1,1,3336,3142,85,55,30,140,N,1,0,0,0,0,0,Z03,3.0,Z,Z14,14.0,Z,34,72,4,9,13,18,17,35,15,13,7,7,15,19,68,2,12,15,21,16,24,9,13,7,2,16,20562,True
W_2013_139_3173_3385,W,2013,139,NCAATourney,0,1,1,3173,3385,96,90,6,186,A,0,0,1,1,0,2,W07,7.0,W,W10,10.0,W,39,79,10,22,8,12,12,29,17,16,8,3,21,33,72,5,10,19,21,10,31,17,17,8,6,17,20563,True
W_2013_139_3174_3452,W,2013,139,NCAATourney,0,1,1,3174,3452,66,53,13,119,H,0,1,0,0,1,0,W06,6.0,W,W11,11.0,W,23,58,1,6,19,22,16,20,8,9,9,5,7,21,54,6,22,5,6,13,20,8,17,4,2,20,20564,True
W_2013_139_3177_3329,W,2013,139,NCAATourney,0,1,1,3329,3177,73,56,17,129,N,1,0,0,0,0,0,X07,7.0,X,X10,10.0,X,29,63,3,12,12,18,15,34,13,16,14,7,12,20,80,8,37,8,10,27,21,13,16,11,1,14,20565,True
W_2013_139_3181_3214,W,2013,139,NCAATourney,0,1,1,3181,3214,67,51,16,118,H,0,1,0,0,1,0,X02,2.0,X,X15,15.0,X,28,62,5,14,6,8,18,26,21,18,10,4,10,20,63,4,18,7,11,19,17,8,17,6,2,11,20566,True
W_2013_139_3199_3343,W,2013,139,NCAATourney,0,1,1,3199,3343,60,44,16,104,N,1,0,0,0,0,0,Y08,8.0,Y,Y09,9.0,Y,25,52,2,5,8,13,6,28,16,14,7,5,11,17,67,6,23,4,10,25,23,12,19,6,1,16,20567,True
W_2013_139_3234_3274,W,2013,139,NCAATourney,0,1,1,3234,3274,69,53,16,122,H,0,1,0,0,1,0,X09,9.0,X,X08,8.0,X,23,58,5,11,18,25,14,23,13,16,10,2,20,18,60,3,19,14,26,24,28,8,24,9,2,21,20568,True
W_2013_139_3246_3298,W,2013,139,NCAATourney,0,1,1,3246,3298,61,41,20,102,N,1,0,0,0,0,0,W02,2.0,W,W15,15.0,W,23,60,3,11,12,15,15,28,10,19,16,4,11,15,47,6,22,5,13,7,23,9,25,7,2,14,20569,True
W_2013_139_3251_3345,W,2013,139,NCAATourney,0,1,1,3345,3251,77,43,34,120,N,1,0,0,0,0,0,Y04,4.0,Y,Y13,13.0,Y,26,52,8,16,17,27,7,33,17,17,12,7,17,15,57,2,11,11,17,13,25,7,18,12,5,21,20570,True
W_2013_139_3257_3292,W,2013,139,NCAATourney,0,1,1,3257,3292,74,49,25,123,H,0,1,0,0,1,0,Y05,5.0,Y,Y12,12.0,Y,30,63,2,12,12,22,11,25,19,8,18,3,15,18,52,8,25,5,10,14,28,11,24,4,5,18,20571,True
W_2013_139_3261_3453,W,2013,139,NCAATourney,0,1,1,3261,3453,75,71,4,146,H,0,1,0,0,1,0,Z06,6.0,Z,Z11,11.0,Z,27,55,9,14,12,17,10,19,20,13,6,3,11,26,53,12,28,7,9,8,21,19,15,7,1,22,20572,True
W_2013_139_3276_3437,W,2013,139,NCAATourney,0,1,1,3276,3437,60,52,8,112,N,1,0,0,0,0,0,Z08,8.0,Z,Z09,9.0,Z,22,46,5,11,11,13,7,32,13,15,5,1,11,21,62,6,26,4,6,10,18,13,7,8,2,16,20573,True
W_2013_139_3323_3404,W,2013,139,NCAATourney,0,1,1,3323,3404,97,64,33,161,N,1,0,0,0,0,0,X01,1.0,X,X16,16.0,X,38,67,2,11,19,20,20,29,26,10,10,6,14,24,55,8,21,8,13,5,9,9,14,6,3,13,20574,True
W_2013_139_3390_3409,W,2013,139,NCAATourney,0,1,1,3390,3409,72,56,16,128,H,0,1,0,0,1,0,Z01,1.0,Z,Z16,16.0,Z,29,55,5,13,9,14,8,32,14,12,3,5,10,21,63,4,17,10,14,12,19,6,7,10,0,12,20575,True
W_2013_140_3143_3378,W,2013,140,NCAATourney,0,1,1,3143,3378,82,78,4,160,N,1,0,0,0,0,1,Z02,2.0,Z,Z10,10.0,Z,28,67,5,13,21,39,21,26,17,13,8,2,17,25,70,8,28,20,26,19,28,13,13,10,4,27,20576,True
W_2013_140_3163_3435,W,2013,140,NCAATourney,0,1,1,3163,3435,77,44,33,121,H,0,1,0,0,1,0,W01,1.0,W,W08,8.0,W,32,59,3,12,10,12,14,20,19,12,11,5,13,17,45,1,8,9,14,10,14,9,23,3,1,14,20577,True
W_2013_140_3166_3397,W,2013,140,NCAATourney,0,1,1,3397,3166,68,52,16,120,H,0,1,0,0,1,0,Y02,2.0,Y,Y10,10.0,Y,23,47,6,10,16,19,8,21,13,14,13,5,11,18,56,4,22,12,13,17,18,11,19,6,0,16,20578,True
W_2013_140_3208_3235,W,2013,140,NCAATourney,0,1,1,3208,3235,65,60,5,125,N,1,0,0,0,0,0,Z04,4.0,Z,Z05,5.0,Z,23,63,12,30,7,10,9,26,17,5,6,2,12,21,59,9,31,9,12,12,32,16,12,3,2,13,20579,True
W_2013_140_3242_3376,W,2013,140,NCAATourney,0,1,1,3242,3376,75,69,6,144,N,1,0,0,0,0,0,X12,12.0,X,X04,4.0,X,29,63,5,10,12,18,17,26,14,15,7,6,17,27,72,2,8,13,22,26,21,9,13,9,4,15,20580,True
W_2013_140_3268_3277,W,2013,140,NCAATourney,0,1,1,3268,3277,74,49,25,123,H,0,1,0,0,1,0,W04,4.0,W,W05,5.0,W,28,56,7,13,11,15,12,27,15,16,10,5,12,22,57,3,16,2,2,8,17,10,16,7,3,14,20581,True
W_2013_140_3304_3401,W,2013,140,NCAATourney,0,1,1,3304,3401,74,63,11,137,A,0,0,1,1,0,0,X06,6.0,X,X03,3.0,X,26,57,8,19,14,15,11,28,18,13,6,4,10,28,61,6,14,1,2,6,21,14,14,5,7,15,20582,True
W_2013_140_3328_3417,W,2013,140,NCAATourney,0,1,1,3328,3417,85,72,13,157,N,1,0,0,0,0,0,Y06,6.0,Y,Y03,3.0,Y,24,59,11,27,26,37,13,24,10,7,3,5,21,26,68,2,12,18,25,23,27,18,14,2,3,24,20583,True
W_2013_141_3124_3199,W,2013,141,NCAATourney,0,1,1,3124,3199,85,47,38,132,H,0,1,0,0,1,0,Y01,1.0,Y,Y08,8.0,Y,37,65,4,9,7,11,14,42,25,19,7,4,9,18,69,3,11,8,9,9,16,13,10,12,1,13,20584,True
W_2013_141_3173_3246,W,2013,141,NCAATourney,0,1,1,3246,3173,84,70,14,154,N,1,0,0,0,0,0,W02,2.0,W,W07,7.0,W,32,68,8,24,12,16,13,21,12,16,12,2,23,21,47,4,13,24,30,8,24,12,23,9,2,15,20585,True
W_2013_141_3174_3314,W,2013,141,NCAATourney,0,1,1,3174,3314,78,69,9,147,H,0,1,0,0,1,0,W06,6.0,W,W03,3.0,W,25,59,2,9,26,32,20,23,8,9,5,4,13,24,61,7,19,14,20,17,18,16,11,7,6,24,20586,True
W_2013_141_3181_3329,W,2013,141,NCAATourney,0,1,1,3181,3329,68,59,9,127,H,0,1,0,0,1,0,X02,2.0,X,X07,7.0,X,24,65,5,21,15,20,16,24,13,13,12,4,11,22,55,6,23,9,9,9,26,16,21,12,1,14,20587,True
W_2013_141_3234_3323,W,2013,141,NCAATourney,0,1,1,3323,3234,74,57,17,131,A,0,0,1,1,0,0,X01,1.0,X,X09,9.0,X,25,67,6,16,18,21,21,24,15,15,7,2,14,24,60,0,11,9,11,13,23,11,21,5,6,18,20588,True
W_2013_141_3257_3345,W,2013,141,NCAATourney,0,1,1,3257,3345,76,63,13,139,H,0,1,0,0,1,0,Y05,5.0,Y,Y04,4.0,Y,27,58,7,17,15,21,16,22,15,21,14,3,13,24,57,4,16,11,13,12,20,12,22,13,3,16,20589,True
W_2013_141_3261_3336,W,2013,141,NCAATourney,0,1,1,3261,3336,71,66,5,137,H,0,1,0,0,1,0,Z06,6.0,Z,Z03,3.0,Z,27,58,4,9,13,17,11,22,13,14,8,4,13,27,63,3,12,9,13,16,22,12,15,10,1,19,20590,True
W_2013_141_3276_3390,W,2013,141,NCAATourney,0,1,1,3390,3276,73,40,33,113,H,0,1,0,0,1,0,Z01,1.0,Z,Z08,8.0,Z,28,52,12,25,5,6,10,25,14,11,2,4,13,14,48,3,16,9,9,9,13,10,12,5,1,3,20591,True
W_2013_145_3143_3261,W,2013,145,NCAATourney,0,1,1,3143,3261,73,63,10,136,N,1,0,0,0,0,0,Z02,2.0,Z,Z06,6.0,Z,22,58,3,11,26,41,16,26,13,11,12,2,14,26,67,1,12,10,13,16,25,12,16,3,5,26,20592,True
W_2013_145_3163_3268,W,2013,145,NCAATourney,0,1,1,3163,3268,76,50,26,126,H,0,1,0,0,1,0,W01,1.0,W,W04,4.0,W,32,67,6,20,6,7,13,28,14,8,10,7,8,19,61,6,14,6,9,14,22,7,16,2,4,9,20593,True
W_2013_145_3174_3246,W,2013,145,NCAATourney,0,1,1,3246,3174,69,62,7,131,N,1,0,0,0,0,0,W02,2.0,W,W06,6.0,W,25,62,7,24,12,19,18,17,9,11,10,2,18,21,53,1,6,19,20,16,24,7,19,4,1,21,20594,True
W_2013_145_3208_3390,W,2013,145,NCAATourney,0,1,1,3208,3390,61,59,2,120,N,1,0,0,0,0,0,Z04,4.0,Z,Z01,1.0,Z,22,63,6,21,11,20,15,27,8,7,5,0,8,25,66,5,18,4,6,15,31,8,10,3,1,15,20595,True
W_2013_146_3124_3257,W,2013,146,NCAATourney,0,1,1,3257,3124,82,81,1,163,N,1,0,0,0,0,0,Y05,5.0,Y,Y01,1.0,Y,27,55,16,25,12,16,6,24,10,20,6,1,24,28,65,6,17,19,26,17,24,12,15,12,3,12,20596,True
W_2013_146_3181_3304,W,2013,146,NCAATourney,0,1,1,3181,3304,53,45,8,98,N,1,0,0,0,0,0,X02,2.0,X,X06,6.0,X,21,64,4,16,7,9,12,34,10,9,7,10,10,20,66,3,24,2,2,12,33,12,12,5,5,12,20597,True
W_2013_146_3242_3323,W,2013,146,NCAATourney,0,1,1,3323,3242,93,63,30,156,N,1,0,0,0,0,0,X01,1.0,X,X12,12.0,X,37,69,6,13,13,17,17,26,25,10,8,8,11,26,67,2,10,9,10,15,17,16,12,5,3,11,20598,True
W_2013_146_3328_3397,W,2013,146,NCAATourney,0,1,1,3397,3328,74,59,15,133,N,1,0,0,0,0,0,Y02,2.0,Y,Y06,6.0,Y,29,67,4,15,12,18,14,33,14,13,11,4,18,23,75,5,29,8,12,22,28,4,17,6,2,14,20599,True
W_2013_147_3143_3208,W,2013,147,NCAATourney,0,1,1,3143,3208,65,62,3,127,N,1,0,0,0,0,1,Z02,2.0,Z,Z04,4.0,Z,24,70,5,21,12,24,26,28,7,9,5,5,12,23,63,4,17,12,18,16,25,9,11,7,3,19,20600,True
W_2013_147_3163_3246,W,2013,147,NCAATourney,0,1,1,3163,3246,83,53,30,136,H,0,1,0,0,1,0,W01,1.0,W,W02,2.0,W,29,56,4,11,21,23,7,34,12,18,11,10,18,19,62,4,16,11,15,11,22,9,21,9,5,20,20601,True
W_2013_148_3181_3323,W,2013,148,NCAATourney,0,1,1,3323,3181,87,76,11,163,N,1,0,0,0,0,0,X01,1.0,X,X02,2.0,X,29,63,9,16,20,30,15,25,25,14,10,4,17,28,63,4,10,16,23,16,24,11,21,11,6,24,20602,True
W_2013_148_3257_3397,W,2013,148,NCAATourney,0,1,1,3257,3397,86,78,8,164,N,1,0,0,0,0,0,Y05,5.0,Y,Y02,2.0,Y,30,66,8,23,18,21,14,24,12,15,6,2,19,29,65,5,24,15,24,15,23,10,15,10,2,19,20603,True
W_2013_153_3143_3257,W,2013,153,NCAATourney,0,1,1,3257,3143,64,57,7,121,N,1,0,0,0,0,0,Y05,5.0,Y,Z02,2.0,Z,21,47,8,21,14,19,6,20,12,14,8,4,13,26,59,4,15,1,7,17,21,8,19,8,2,19,20604,True
W_2013_153_3163_3323,W,2013,153,NCAATourney,0,1,1,3163,3323,83,65,18,148,N,1,0,0,0,0,0,W01,1.0,W,X01,1.0,X,29,62,6,14,19,21,18,23,16,22,12,12,18,22,74,4,13,17,20,28,15,16,19,13,5,19,20605,True
W_2013_155_3163_3257,W,2013,155,NCAATourney,0,1,1,3163,3257,93,60,33,153,N,1,0,0,0,0,0,W01,1.0,W,Y05,5.0,Y,35,66,13,26,10,14,13,31,24,17,13,7,11,23,62,5,23,9,10,8,20,13,17,10,4,12,20606,True
W_2014_138_3103_3345,W,2014,138,NCAATourney,0,1,1,3345,3103,84,55,29,139,H,0,1,0,0,1,0,Z04,4.0,Z,Z13,13.0,Z,36,67,8,20,4,6,17,33,27,18,5,6,15,20,64,3,18,12,16,13,15,14,12,10,3,10,25859,True
W_2014_138_3113_3435,W,2014,138,NCAATourney,0,1,1,3113,3435,69,61,8,130,N,1,0,0,0,0,0,Z09,9.0,Z,Z08,8.0,Z,29,47,6,14,5,9,11,22,20,19,2,1,24,22,46,3,10,14,27,12,8,14,11,6,0,16,25860,True
W_2014_138_3124_3443,W,2014,138,NCAATourney,0,1,1,3124,3443,87,74,13,161,H,0,1,0,0,1,0,Z02,2.0,Z,Z15,15.0,Z,30,60,6,18,21,31,15,28,24,9,5,4,19,28,59,8,20,10,13,5,19,21,7,5,1,24,25861,True
W_2014_138_3140_3301,W,2014,138,NCAATourney,0,1,1,3140,3301,72,57,15,129,N,1,0,0,0,0,0,W12,12.0,W,W05,5.0,W,26,58,7,19,13,18,14,38,13,16,4,15,17,20,73,7,27,10,14,17,20,11,7,11,2,17,25862,True
W_2014_138_3143_3200,W,2014,138,NCAATourney,0,1,1,3143,3200,64,63,1,127,N,1,0,0,0,0,0,Z07,7.0,Z,Z10,10.0,Z,25,62,1,8,13,16,16,19,16,9,7,7,12,25,49,7,13,6,8,5,22,17,16,2,1,17,25863,True
W_2014_138_3151_3393,W,2014,138,NCAATourney,0,1,1,3393,3151,59,53,6,112,N,1,0,0,0,0,0,Z06,6.0,Z,Z11,11.0,Z,17,54,1,15,24,31,19,33,5,9,3,1,15,21,61,7,27,4,14,15,21,14,9,2,3,21,25864,True
W_2014_138_3177_3328,W,2014,138,NCAATourney,0,1,1,3177,3328,104,100,4,204,N,1,0,0,0,0,0,W07,7.0,W,W10,10.0,W,36,67,11,23,21,26,17,22,20,16,8,5,21,34,73,12,33,20,21,18,17,13,15,7,7,21,25865,True
W_2014_138_3181_3457,W,2014,138,NCAATourney,0,1,1,3181,3457,87,45,42,132,H,0,1,0,0,1,0,W02,2.0,W,W15,15.0,W,34,63,6,15,13,17,16,33,21,13,13,7,11,15,55,9,23,6,7,7,16,11,17,6,1,16,25866,True
W_2014_138_3195_3329,W,2014,138,NCAATourney,0,1,1,3329,3195,61,60,1,121,N,1,0,0,0,0,1,Z05,5.0,Z,Z12,12.0,Z,24,65,6,22,7,14,12,36,20,15,8,2,15,22,65,7,29,9,16,9,34,13,12,11,6,13,25867,True
W_2014_138_3199_3235,W,2014,138,NCAATourney,0,1,1,3199,3235,55,44,11,99,A,0,0,1,1,0,0,X10,10.0,X,X07,7.0,X,21,46,4,13,9,14,8,36,10,25,11,3,15,15,59,7,38,7,9,10,20,12,19,12,4,18,25868,True
W_2014_138_3201_3304,W,2014,138,NCAATourney,0,1,1,3304,3201,74,55,19,129,N,1,0,0,0,0,0,W04,4.0,W,W13,13.0,W,25,68,7,19,17,19,15,31,17,11,7,3,12,21,59,4,18,9,14,7,28,8,14,7,3,19,25869,True
W_2014_138_3246_3460,W,2014,138,NCAATourney,0,1,1,3246,3460,106,60,46,166,H,0,1,0,0,1,0,Z03,3.0,Z,Z14,14.0,Z,44,80,7,14,11,15,18,49,19,22,4,12,22,19,83,3,18,19,32,21,19,2,13,9,4,14,25870,True
W_2014_138_3322_3397,W,2014,138,NCAATourney,0,1,1,3397,3322,70,46,24,116,H,0,1,0,0,1,0,Y01,1.0,Y,Y16,16.0,Y,25,62,3,11,17,18,17,30,18,12,5,4,12,19,53,3,19,5,8,6,21,11,14,6,1,18,25871,True
W_2014_138_3323_3352,W,2014,138,NCAATourney,0,1,1,3323,3352,93,42,51,135,N,1,0,0,0,0,0,Z01,1.0,Z,Z16,16.0,Z,38,64,10,18,7,10,15,30,23,13,8,4,18,14,52,7,21,7,11,10,12,9,17,6,1,11,25872,True
W_2014_138_3377_3390,W,2014,138,NCAATourney,0,1,1,3390,3377,81,62,19,143,N,1,0,0,0,0,0,X02,2.0,X,X15,15.0,X,34,71,10,29,3,6,16,25,25,8,4,4,15,24,55,6,18,8,11,7,23,14,13,5,2,17,25873,True
W_2014_138_3385_3425,W,2014,138,NCAATourney,0,1,1,3385,3425,71,68,3,139,N,1,0,0,0,0,0,Y08,8.0,Y,Y09,9.0,Y,21,54,2,8,27,33,13,28,10,19,5,4,28,20,60,4,12,24,31,15,24,11,13,9,2,26,25874,True
W_2014_139_3107_3452,W,2014,139,NCAATourney,0,1,1,3452,3107,76,61,15,137,N,1,0,0,0,0,0,Y02,2.0,Y,Y15,15.0,Y,23,54,5,22,25,34,12,27,9,15,9,4,25,23,50,1,6,14,29,9,24,12,16,6,1,26,25875,True
W_2014_139_3119_3268,W,2014,139,NCAATourney,0,1,1,3268,3119,90,52,38,142,H,0,1,0,0,1,0,Y04,4.0,Y,Y13,13.0,Y,35,65,7,13,13,18,18,29,20,11,7,4,13,19,51,9,27,5,9,7,15,8,18,4,2,17,25876,True
W_2014_139_3163_3341,W,2014,139,NCAATourney,0,1,1,3163,3341,87,44,43,131,H,0,1,0,0,1,0,W01,1.0,W,W16,16.0,W,32,58,11,22,12,17,9,43,25,18,7,7,15,16,64,6,27,6,13,8,20,9,11,6,1,13,25877,True
W_2014_139_3169_3376,W,2014,139,NCAATourney,0,1,1,3376,3169,73,58,15,131,N,1,0,0,0,0,0,X01,1.0,X,X16,16.0,X,22,50,2,9,27,42,15,37,17,11,1,8,16,21,68,5,15,11,15,13,23,8,5,3,4,28,25878,True
W_2014_139_3173_3196,W,2014,139,NCAATourney,0,1,1,3196,3173,83,69,14,152,N,1,0,0,0,0,0,X11,11.0,X,X06,6.0,X,30,64,5,20,18,23,15,26,14,18,10,1,15,26,57,6,20,11,14,5,21,13,18,9,5,18,25879,True
W_2014_139_3208_3386,W,2014,139,NCAATourney,0,1,1,3386,3208,67,57,10,124,N,1,0,0,0,0,0,W09,9.0,W,W08,8.0,W,26,56,5,10,10,14,13,25,12,11,6,2,13,22,65,6,17,7,12,19,20,13,11,7,1,16,25880,True
W_2014_139_3210_3261,W,2014,139,NCAATourney,0,1,1,3261,3210,98,78,20,176,H,0,1,0,0,1,0,Y07,7.0,Y,Y10,10.0,Y,35,70,4,10,24,30,21,36,14,23,6,7,18,30,76,4,22,14,17,12,18,10,15,14,5,23,25881,True
W_2014_139_3211_3241,W,2014,139,NCAATourney,0,1,1,3241,3211,72,63,9,135,N,1,0,0,0,0,0,W11,11.0,W,W06,6.0,W,23,63,4,18,22,25,13,34,15,10,5,6,18,23,70,4,20,13,18,16,28,18,11,6,5,18,25882,True
W_2014_139_3214_3277,W,2014,139,NCAATourney,0,1,1,3277,3214,91,61,30,152,N,1,0,0,0,0,0,X05,5.0,X,X12,12.0,X,32,61,6,18,21,28,10,44,18,20,8,9,17,22,81,2,18,15,21,18,24,6,12,10,3,22,25883,True
W_2014_139_3225_3257,W,2014,139,NCAATourney,0,1,1,3257,3225,88,42,46,130,N,1,0,0,0,0,0,Y03,3.0,Y,Y14,14.0,Y,39,68,6,14,4,7,12,30,18,9,11,1,13,17,48,4,18,4,10,5,18,8,18,4,4,10,25884,True
W_2014_139_3234_3265,W,2014,139,NCAATourney,0,1,1,3234,3265,87,65,22,152,H,0,1,0,0,1,0,Y06,6.0,Y,Y11,11.0,Y,32,56,12,25,11,15,9,32,19,17,3,1,20,24,58,8,30,9,15,6,17,11,13,4,1,18,25885,True
W_2014_139_3292_3333,W,2014,139,NCAATourney,0,1,1,3333,3292,55,36,19,91,N,1,0,0,0,0,0,X09,9.0,X,X08,8.0,X,18,55,10,28,9,13,14,35,13,13,6,10,16,14,61,2,17,6,13,17,24,4,12,7,2,17,25886,True
W_2014_139_3314_3404,W,2014,139,NCAATourney,0,1,1,3314,3404,60,58,2,118,H,0,1,0,0,1,0,X04,4.0,X,X13,13.0,X,20,58,3,18,17,23,15,26,9,11,4,5,19,18,47,7,22,15,21,5,25,12,11,4,1,16,25887,True
W_2014_139_3315_3401,W,2014,139,NCAATourney,0,1,1,3401,3315,70,55,15,125,H,0,1,0,0,1,0,W03,3.0,W,W14,14.0,W,27,70,2,7,14,20,21,28,18,12,11,11,17,17,55,5,15,16,20,10,26,10,16,7,5,19,25888,True
W_2014_139_3335_3400,W,2014,139,NCAATourney,0,1,1,3400,3335,79,61,18,140,N,1,0,0,0,0,0,Y05,5.0,Y,Y12,12.0,Y,29,56,3,9,18,18,12,32,11,18,6,1,19,25,66,5,17,6,10,13,15,12,10,5,5,17,25889,True
W_2014_139_3336_3455,W,2014,139,NCAATourney,0,1,1,3336,3455,62,56,6,118,H,0,1,0,0,1,0,X03,3.0,X,X14,14.0,X,26,59,3,11,7,15,17,29,11,15,4,3,16,18,54,7,23,13,14,7,22,10,8,3,2,20,25890,True
W_2014_140_3113_3323,W,2014,140,NCAATourney,0,1,1,3323,3113,84,67,17,151,N,1,0,0,0,0,0,Z01,1.0,Z,Z09,9.0,Z,28,57,3,6,25,32,17,22,19,22,9,4,22,21,56,3,14,22,26,13,18,5,22,9,1,27,25891,True
W_2014_140_3124_3143,W,2014,140,NCAATourney,0,1,1,3124,3143,75,56,19,131,N,1,0,0,0,0,0,Z02,2.0,Z,Z07,7.0,Z,27,63,5,16,16,20,15,26,24,14,10,7,14,22,56,2,9,10,14,10,24,12,18,6,6,20,25892,True
W_2014_140_3140_3304,W,2014,140,NCAATourney,0,1,1,3140,3304,80,76,4,156,N,1,0,0,0,0,0,W12,12.0,W,W04,4.0,W,28,55,10,23,14,20,8,32,17,15,3,6,19,25,66,6,21,20,23,9,22,14,6,7,2,18,25893,True
W_2014_140_3177_3181,W,2014,140,NCAATourney,0,1,1,3177,3181,74,65,9,139,N,1,0,0,0,0,0,W07,7.0,W,W02,2.0,W,24,60,14,33,12,17,12,20,19,15,12,5,15,27,58,2,6,9,19,17,26,11,21,9,8,15,25894,True
W_2014_140_3199_3390,W,2014,140,NCAATourney,0,1,1,3390,3199,63,44,19,107,N,1,0,0,0,0,0,X02,2.0,X,X10,10.0,X,23,47,5,19,12,15,3,29,18,12,7,2,12,18,58,3,20,5,9,12,23,10,15,7,1,14,25895,True
W_2014_140_3246_3393,W,2014,140,NCAATourney,0,1,1,3246,3393,64,59,5,123,N,1,0,0,0,0,0,Z03,3.0,Z,Z06,6.0,Z,21,58,4,12,18,28,16,22,12,15,15,6,19,21,63,5,25,12,16,18,23,6,23,4,4,24,25896,True
W_2014_140_3329_3345,W,2014,140,NCAATourney,0,1,1,3329,3345,73,66,7,139,N,1,0,0,0,0,0,Z05,5.0,Z,Z04,4.0,Z,24,56,3,10,22,32,11,30,14,16,9,4,19,23,61,5,16,15,23,14,26,14,18,9,4,22,25897,True
W_2014_140_3385_3397,W,2014,140,NCAATourney,0,1,1,3397,3385,67,51,16,118,N,1,0,0,0,0,0,Y01,1.0,Y,Y08,8.0,Y,24,53,2,4,17,25,12,28,10,15,11,4,16,19,54,3,10,10,19,13,22,16,18,6,1,23,25898,True
W_2014_141_3163_3386,W,2014,141,NCAATourney,0,1,1,3163,3386,91,52,39,143,N,1,0,0,0,0,0,W01,1.0,W,W09,9.0,W,35,63,10,20,11,12,17,29,19,8,5,6,11,22,63,6,16,2,2,12,11,12,6,3,4,14,25899,True
W_2014_141_3196_3336,W,2014,141,NCAATourney,0,1,1,3336,3196,83,61,22,144,N,1,0,0,0,0,0,X03,3.0,X,X11,11.0,X,27,58,6,17,23,27,14,24,14,16,11,3,13,23,50,6,21,9,15,6,19,11,20,8,2,19,25900,True
W_2014_141_3234_3257,W,2014,141,NCAATourney,0,1,1,3257,3234,83,53,30,136,N,1,0,0,0,0,0,Y03,3.0,Y,Y06,6.0,Y,26,49,9,19,22,25,6,30,14,19,11,1,26,19,57,1,16,14,20,13,18,7,19,7,2,23,25901,True
