GameID,Gender,Season,DayNum,GameType,isRegularSeason,isTourney,HasBoxscore,WTeamID,LTeamID,WScore,LScore,ScoreDiff,TotalScore,WLoc,NeutralSite,WHome,WAway,LHome,LAway,NumOT,WSeed,WSeedNum,WSeedRegion,LSeed,LSeedNum,LSeedRegion,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,_row_order
W_2017_103_3249_3372,W,2017,103,RegularSeason,1,0,1,3372,3249,74,66,8,140,H,0,1,0,0,1,0,,,,,,,26,61,6,21,16,29,21,31,18,18,4,1,26,26,69,5,20,9,19,18,20,9,13,9,3,24,40483
W_2017_103_3251_3342,W,2017,103,RegularSeason,1,0,1,3342,3251,56,55,1,111,H,0,1,0,0,1,0,,,,,,,21,57,5,24,9,16,13,19,12,10,6,2,20,18,49,1,13,18,25,15,27,8,21,6,3,19,40484
W_2017_103_3252_3391,W,2017,103,RegularSeason,1,0,1,3391,3252,66,60,6,126,H,0,1,0,0,1,0,,,,,,,22,55,5,21,17,27,9,30,12,11,6,7,11,26,63,3,13,5,8,7,27,15,12,5,2,22,40485
W_2017_103_3255_3457,W,2017,103,RegularSeason,1,0,1,3255,3457,83,78,5,161,H,0,1,0,0,1,0,,,,,,,27,64,11,30,18,27,14,24,24,12,7,1,19,29,63,6,14,14,15,9,30,19,18,7,6,21,40486
W_2017_103_3256_3427,W,2017,103,RegularSeason,1,0,1,3256,3427,77,71,6,148,H,0,1,0,0,1,0,,,,,,,27,65,2,9,21,28,17,31,18,10,6,5,12,27,67,8,21,9,10,9,26,15,10,5,1,24,40487
W_2017_103_3258_3339,W,2017,103,RegularSeason,1,0,1,3339,3258,71,56,15,127,H,0,1,0,0,1,0,,,,,,,23,61,6,17,19,28,16,34,14,19,11,0,21,20,57,7,21,9,21,8,27,10,18,15,3,27,40488
W_2017_103_3267_3443,W,2017,103,RegularSeason,1,0,1,3443,3267,78,64,14,142,A,0,0,1,1,0,0,Y12,12.0,Y,,,,29,63,4,20,16,19,14,16,16,8,9,1,18,22,45,9,20,11,15,8,20,15,19,1,4,18,40489
W_2017_103_3271_3313,W,2017,103,RegularSeason,1,0,1,3313,3271,74,43,31,117,H,0,1,0,0,1,0,,,,,,,30,61,4,10,10,17,3,43,20,6,6,11,16,14,67,4,16,11,19,12,31,4,10,3,2,16,40490
W_2017_103_3273_3422,W,2017,103,RegularSeason,1,0,1,3273,3422,58,47,11,105,H,0,1,0,0,1,0,,,,,,,21,61,5,19,11,13,17,27,15,11,7,2,11,19,53,4,16,5,9,9,25,7,13,3,3,19,40491
W_2017_103_3278_3353,W,2017,103,RegularSeason,1,0,1,3278,3353,80,46,34,126,H,0,1,0,0,1,0,,,,,,,23,55,7,23,27,34,14,28,15,12,11,3,9,18,62,3,19,7,9,17,22,10,19,7,2,28,40492
W_2017_103_3282_3370,W,2017,103,RegularSeason,1,0,1,3370,3282,74,52,22,126,H,0,1,0,0,1,0,,,,,,,31,56,8,19,4,6,6,26,18,12,9,4,14,22,54,1,6,7,16,11,18,7,14,7,5,9,40493
W_2017_103_3285_3319,W,2017,103,RegularSeason,1,0,1,3285,3319,60,59,1,119,H,0,1,0,0,1,0,,,,,,,25,63,4,14,6,13,13,30,13,12,6,2,18,24,63,5,23,6,10,11,29,8,12,4,1,17,40494
W_2017_103_3286_3381,W,2017,103,RegularSeason,1,0,1,3286,3381,71,68,3,139,H,0,1,0,0,1,0,X14,14.0,X,,,,23,61,7,26,18,26,6,32,17,14,6,7,17,25,72,6,20,12,16,18,38,18,18,5,0,27,40495
W_2017_103_3291_3384,W,2017,103,RegularSeason,1,0,1,3291,3384,66,58,8,124,A,0,0,1,1,0,0,,,,,,,21,51,3,11,21,27,9,31,11,27,10,1,16,22,64,4,30,10,13,11,23,11,24,14,9,21,40496
W_2017_103_3297_3434,W,2017,103,RegularSeason,1,0,1,3434,3297,41,32,9,73,A,0,0,1,1,0,0,,,,,,,13,52,3,17,12,17,14,33,5,12,4,5,19,10,47,4,17,8,15,7,26,6,15,6,1,17,40497
W_2017_103_3300_3354,W,2017,103,RegularSeason,1,0,1,3300,3354,52,41,11,93,H,0,1,0,0,1,0,,,,,,,18,60,5,17,11,14,16,24,14,15,13,4,22,14,51,1,10,12,19,19,27,2,25,4,5,18,40498
W_2017_103_3303_3331,W,2017,103,RegularSeason,1,0,1,3303,3331,64,49,15,113,A,0,0,1,1,0,0,,,,,,,27,59,4,18,6,9,8,29,19,12,8,5,14,21,60,2,8,5,9,12,26,9,16,8,2,13,40499
W_2017_103_3305_3361,W,2017,103,RegularSeason,1,0,1,3305,3361,88,65,23,153,H,0,1,0,0,1,0,,,,,,,30,59,9,21,19,23,12,23,17,15,11,4,19,23,56,5,18,14,18,11,19,11,18,7,0,21,40500
W_2017_103_3309_3368,W,2017,103,RegularSeason,1,0,1,3368,3309,85,70,15,155,H,0,1,0,0,1,0,,,,,,,26,52,8,15,25,37,8,32,10,30,11,1,29,21,59,4,12,24,32,10,25,7,20,7,2,30,40501
W_2017_103_3316_3367,W,2017,103,RegularSeason,1,0,1,3316,3367,77,74,3,151,H,0,1,0,0,1,3,,,,,,,29,69,5,16,14,16,19,30,18,25,14,8,21,25,60,6,19,18,29,9,22,9,20,12,2,15,40502
W_2017_103_3328_3403,W,2017,103,RegularSeason,1,0,1,3328,3403,64,56,8,120,A,0,0,1,1,0,0,X06,6.0,X,,,,23,75,8,29,10,11,22,24,11,7,9,2,14,22,54,8,18,4,10,14,31,15,19,4,6,13,40503
W_2017_103_3329_3452,W,2017,103,RegularSeason,1,0,1,3452,3329,79,53,26,132,H,0,1,0,0,1,0,W06,6.0,W,,,,29,63,17,29,4,5,8,29,16,11,4,3,15,19,51,2,12,13,18,6,26,10,12,4,2,13,40504
W_2017_103_3330_3412,W,2017,103,RegularSeason,1,0,1,3330,3412,73,61,12,134,H,0,1,0,0,1,0,,,,,,,28,57,9,18,8,11,12,23,19,14,6,3,13,23,53,8,23,7,10,9,18,12,16,7,2,13,40505
W_2017_103_3334_3365,W,2017,103,RegularSeason,1,0,1,3365,3334,68,51,17,119,H,0,1,0,0,1,0,,,,,,,23,53,8,21,14,23,12,23,19,13,11,4,16,19,54,8,28,5,11,11,24,12,19,7,2,21,40506
W_2017_103_3336_3345,W,2017,103,RegularSeason,1,0,1,3336,3345,79,73,6,152,H,0,1,0,0,1,0,,,,Y09,9.0,Y,24,65,4,14,27,34,15,27,9,6,2,7,18,28,63,7,12,10,12,9,29,17,9,5,5,25,40507
W_2017_103_3337_3360,W,2017,103,RegularSeason,1,0,1,3337,3360,57,40,17,97,H,0,1,0,0,1,0,,,,,,,22,53,8,23,5,10,13,35,13,18,3,8,17,12,63,2,17,14,21,20,21,7,9,7,2,12,40508
W_2017_103_3340_3451,W,2017,103,RegularSeason,1,0,1,3451,3340,85,75,10,160,H,0,1,0,0,1,0,,,,,,,29,64,15,33,12,16,9,19,17,8,8,1,16,28,55,4,10,15,17,9,29,17,18,5,3,19,40509
W_2017_103_3352_3447,W,2017,103,RegularSeason,1,0,1,3352,3447,74,41,33,115,H,0,1,0,0,1,0,Y16,16.0,Y,,,,29,62,6,22,10,16,10,23,16,10,15,3,18,11,37,3,14,16,18,3,25,9,25,4,5,17,40510
W_2017_103_3359_3441,W,2017,103,RegularSeason,1,0,1,3359,3441,51,50,1,101,H,0,1,0,0,1,0,,,,,,,18,44,7,19,8,11,4,27,16,14,6,3,10,21,57,4,10,4,8,11,23,9,13,9,3,17,40511
W_2017_103_3363_3424,W,2017,103,RegularSeason,1,0,1,3424,3363,63,55,8,118,A,0,0,1,1,0,0,,,,,,,23,61,6,18,11,16,20,27,10,18,6,2,19,18,54,5,17,14,16,9,15,9,11,8,2,17,40512
W_2017_103_3375_3419,W,2017,103,RegularSeason,1,0,1,3375,3419,74,44,30,118,A,0,0,1,1,0,0,,,,,,,28,64,7,20,11,17,19,25,19,11,7,8,17,14,50,4,21,12,14,12,18,7,17,3,3,18,40513
W_2017_103_3379_3431,W,2017,103,RegularSeason,1,0,1,3379,3431,73,48,25,121,H,0,1,0,0,1,0,,,,,,,26,66,4,21,17,24,25,23,15,20,12,2,18,19,52,2,9,8,19,14,17,15,26,7,2,23,40514
W_2017_103_3382_3387,W,2017,103,RegularSeason,1,0,1,3387,3382,74,58,16,132,A,0,0,1,1,0,0,,,,,,,31,63,3,24,9,13,6,28,18,7,6,5,16,20,58,2,18,16,18,8,27,13,12,6,4,15,40515
W_2017_103_3407_3418,W,2017,103,RegularSeason,1,0,1,3418,3407,80,72,8,152,H,0,1,0,0,1,0,,,,X15,15.0,X,29,47,6,15,16,31,4,35,20,22,9,1,22,29,79,7,33,7,13,19,21,15,15,11,0,27,40516
W_2017_103_3409_3416,W,2017,103,RegularSeason,1,0,1,3416,3409,62,58,4,120,A,0,0,1,1,0,0,,,,,,,23,68,1,8,15,24,19,28,8,10,11,0,15,21,56,7,19,9,13,8,30,13,19,3,1,20,40517
W_2017_103_3413_3414,W,2017,103,RegularSeason,1,0,1,3413,3414,62,42,20,104,H,0,1,0,0,1,0,,,,,,,22,55,9,23,9,12,13,35,14,13,0,5,11,14,63,7,24,7,12,15,21,8,5,8,2,13,40518
W_2017_103_3429_3461,W,2017,103,RegularSeason,1,0,1,3461,3429,59,40,19,99,H,0,1,0,0,1,0,,,,,,,19,48,3,15,18,20,13,29,11,11,3,0,9,17,54,2,18,4,5,8,17,5,9,7,3,21,40519
W_2017_103_3453_3464,W,2017,103,RegularSeason,1,0,1,3453,3464,75,41,34,116,H,0,1,0,0,1,0,Y08,8.0,Y,,,,28,59,9,25,10,17,9,28,19,9,9,2,12,14,47,10,32,3,8,6,27,11,20,2,2,20,40520
W_2017_104_3104_3196,W,2017,104,RegularSeason,1,0,1,3196,3104,66,56,10,122,A,0,0,1,1,0,0,,,,,,,25,62,6,18,10,18,16,34,12,21,8,5,18,20,61,4,19,12,13,7,23,10,17,6,5,17,40521
W_2017_104_3112_3450,W,2017,104,RegularSeason,1,0,1,3112,3450,70,62,8,132,A,0,0,1,1,0,0,,,,,,,24,53,4,11,18,21,17,25,13,25,7,6,20,22,59,3,17,15,25,17,13,17,15,15,9,18,40522
W_2017_104_3113_3449,W,2017,104,RegularSeason,1,0,1,3449,3113,70,57,13,127,H,0,1,0,0,1,0,X03,3.0,X,Z08,8.0,Z,31,62,3,14,5,7,11,27,7,11,8,4,13,20,53,6,19,11,14,9,22,13,16,6,2,13,40523
W_2017_104_3116_3281,W,2017,104,RegularSeason,1,0,1,3281,3116,67,56,11,123,H,0,1,0,0,1,0,Z06,6.0,Z,,,,19,43,13,22,16,20,7,32,15,14,3,3,17,21,62,8,23,6,16,13,18,9,5,3,1,22,40524
W_2017_104_3120_3208,W,2017,104,RegularSeason,1,0,1,3208,3120,57,51,6,108,A,0,0,1,1,0,0,,,,Y11,11.0,Y,19,47,3,12,16,20,15,32,16,22,6,8,23,14,57,7,23,16,25,15,15,7,9,12,1,20,40525
W_2017_104_3124_3395,W,2017,104,RegularSeason,1,0,1,3124,3395,91,73,18,164,A,0,0,1,1,0,0,X01,1.0,X,,,,33,76,9,21,16,30,23,32,22,17,10,7,21,24,61,4,24,21,26,6,24,15,16,8,2,25,40526
W_2017_104_3127_3306,W,2017,104,RegularSeason,1,0,1,3306,3127,76,69,7,145,H,0,1,0,0,1,0,,,,,,,26,50,4,7,20,29,9,30,16,19,4,3,20,22,54,7,15,18,28,6,18,5,11,12,0,22,40527
W_2017_104_3130_3257,W,2017,104,RegularSeason,1,0,1,3257,3130,68,43,25,111,H,0,1,0,0,1,0,X04,4.0,X,,,,25,54,2,9,16,20,14,36,13,19,6,0,17,16,57,2,17,9,15,8,17,6,14,6,1,19,40528
W_2017_104_3133_3179,W,2017,104,RegularSeason,1,0,1,3179,3133,98,46,52,144,H,0,1,0,0,1,0,Y10,10.0,Y,,,,36,72,14,28,12,15,18,24,24,6,14,3,10,18,49,3,18,7,10,9,20,8,22,2,7,11,40529
W_2017_104_3135_3171,W,2017,104,RegularSeason,1,0,1,3135,3171,65,62,3,127,A,0,0,1,1,0,0,,,,,,,25,62,3,17,12,14,6,26,5,11,8,2,18,24,56,3,10,11,16,9,30,14,18,7,1,16,40530
W_2017_104_3139_3177,W,2017,104,RegularSeason,1,0,1,3177,3139,92,62,30,154,A,0,0,1,1,0,0,X07,7.0,X,,,,31,69,13,33,17,26,17,28,22,16,13,6,18,22,58,8,16,10,11,9,26,12,26,10,4,22,40531
W_2017_104_3143_3160,W,2017,104,RegularSeason,1,0,1,3160,3143,64,59,5,123,A,0,0,1,1,0,0,,,,X09,9.0,X,25,71,8,26,6,6,15,22,18,10,9,0,16,23,56,3,14,10,15,12,29,11,19,4,6,14,40532
W_2017_104_3145_3351,W,2017,104,RegularSeason,1,0,1,3351,3145,61,50,11,111,H,0,1,0,0,1,0,,,,,,,17,47,6,14,21,33,7,32,10,12,9,6,13,19,58,4,19,8,13,10,28,10,13,5,4,24,40533
W_2017_104_3155_3274,W,2017,104,RegularSeason,1,0,1,3274,3155,81,57,24,138,H,0,1,0,0,1,0,Z04,4.0,Z,,,,28,58,6,16,19,23,13,17,14,10,12,1,16,20,51,3,17,14,21,14,16,10,18,4,5,20,40534
W_2017_104_3158_3318,W,2017,104,RegularSeason,1,0,1,3318,3158,61,44,17,105,H,0,1,0,0,1,0,,,,,,,23,57,6,18,9,12,12,39,13,20,5,4,15,15,67,4,21,10,14,15,23,7,13,12,4,12,40535
W_2017_104_3173_3203,W,2017,104,RegularSeason,1,0,1,3203,3173,52,39,13,91,H,0,1,0,0,1,0,,,,X12,12.0,X,19,62,3,15,11,16,13,29,12,12,14,7,16,11,53,3,12,14,19,14,31,7,21,5,12,18,40536
W_2017_104_3174_3220,W,2017,104,RegularSeason,1,0,1,3174,3220,56,45,11,101,H,0,1,0,0,1,0,,,,,,,21,46,2,6,12,16,6,33,15,14,4,2,14,14,60,2,24,15,20,17,20,12,10,6,0,18,40537
W_2017_104_3180_3423,W,2017,104,RegularSeason,1,0,1,3180,3423,76,51,25,127,H,0,1,0,0,1,0,,,,,,,29,53,15,26,3,3,7,27,21,10,7,3,17,20,59,5,21,6,16,16,17,7,8,6,1,9,40538
W_2017_104_3181_3338,W,2017,104,RegularSeason,1,0,1,3181,3338,62,48,14,110,H,0,1,0,0,1,0,W02,2.0,W,,,,21,58,5,18,15,20,10,32,8,13,9,7,10,21,62,3,22,3,6,10,27,13,15,8,3,14,40539
W_2017_104_3182_3433,W,2017,104,RegularSeason,1,0,1,3182,3433,70,51,19,121,H,0,1,0,0,1,0,,,,,,,26,60,6,19,12,15,11,30,15,16,6,2,18,22,60,2,11,5,14,13,24,17,17,7,3,17,40540
W_2017_104_3189_3241,W,2017,104,RegularSeason,1,0,1,3241,3189,61,54,7,115,H,0,1,0,0,1,0,,,,W11,11.0,W,23,60,2,18,13,16,16,31,10,22,11,4,22,19,63,3,17,13,20,16,22,8,18,9,2,15,40541
W_2017_104_3191_3283,W,2017,104,RegularSeason,1,0,1,3283,3191,68,43,25,111,H,0,1,0,0,1,0,,,,,,,25,61,5,20,13,15,17,33,14,14,4,8,14,15,60,6,25,7,11,12,20,8,12,10,1,17,40542
W_2017_104_3193_3264,W,2017,104,RegularSeason,1,0,1,3193,3264,64,43,21,107,A,0,0,1,1,0,0,,,,,,,29,54,2,12,4,9,7,27,21,9,4,2,15,15,49,3,26,10,15,8,20,10,12,2,3,15,40543
W_2017_104_3206_3350,W,2017,104,RegularSeason,1,0,1,3350,3206,70,58,12,128,A,0,0,1,1,0,0,,,,,,,27,58,6,20,10,11,9,28,17,9,6,4,10,22,59,7,19,7,12,12,23,10,9,3,6,14,40544
W_2017_104_3207_3385,W,2017,104,RegularSeason,1,0,1,3385,3207,65,54,11,119,H,0,1,0,0,1,0,,,,,,,24,47,5,9,12,18,5,28,10,21,8,5,18,22,54,0,8,10,18,6,22,4,15,12,1,20,40545
W_2017_104_3210_3323,W,2017,104,RegularSeason,1,0,1,3323,3210,90,69,21,159,H,0,1,0,0,1,0,Y01,1.0,Y,,,,38,71,4,15,10,14,11,32,16,11,4,7,14,26,65,6,14,11,19,10,23,11,12,6,1,15,40546
W_2017_104_3213_3308,W,2017,104,RegularSeason,1,0,1,3308,3213,67,60,7,127,H,0,1,0,0,1,0,Y15,15.0,Y,,,,23,57,6,20,15,19,14,21,14,9,7,3,13,22,59,4,16,12,13,16,23,12,13,1,1,20,40547
W_2017_104_3216_3262,W,2017,104,RegularSeason,1,0,1,3216,3262,84,64,20,148,A,0,0,1,1,0,0,,,,,,,32,70,5,17,15,19,13,20,21,10,17,1,18,26,49,7,15,5,16,8,28,18,27,4,1,16,40548
W_2017_104_3217_3463,W,2017,104,RegularSeason,1,0,1,3217,3463,76,56,20,132,H,0,1,0,0,1,0,,,,,,,28,49,9,19,11,15,7,27,20,17,5,3,19,18,61,6,21,14,19,17,18,11,10,7,1,15,40549
W_2017_104_3229_3320,W,2017,104,RegularSeason,1,0,1,3320,3229,82,51,31,133,H,0,1,0,0,1,0,X10,10.0,X,,,,30,68,6,21,16,21,18,24,20,9,16,7,14,20,50,5,10,6,13,11,21,12,24,6,4,20,40550
W_2017_104_3232_3260,W,2017,104,RegularSeason,1,0,1,3232,3260,53,32,21,85,H,0,1,0,0,1,0,,,,,,,20,55,10,33,3,4,16,27,15,17,10,8,14,9,38,3,9,11,20,5,20,2,14,12,0,13,40551
W_2017_104_3233_3284,W,2017,104,RegularSeason,1,0,1,3284,3233,75,65,10,140,H,0,1,0,0,1,0,,,,,,,25,52,11,20,14,21,9,24,14,19,10,3,20,21,62,7,20,16,21,16,21,13,17,10,2,21,40552
W_2017_104_3234_3326,W,2017,104,RegularSeason,1,0,1,3326,3234,88,81,7,169,H,0,1,0,0,1,0,Y05,5.0,Y,,,,31,66,6,16,20,25,12,24,18,10,7,7,17,31,65,6,13,13,17,12,27,16,15,3,3,18,40553
W_2017_104_3247_3386,W,2017,104,RegularSeason,1,0,1,3386,3247,67,58,9,125,H,0,1,0,0,1,0,,,,,,,21,47,5,8,20,25,11,23,16,17,7,5,21,23,60,1,6,11,18,14,16,11,13,8,10,20,40554
W_2017_104_3263_3392,W,2017,104,RegularSeason,1,0,1,3263,3392,78,71,7,149,H,0,1,0,0,1,1,,,,,,,30,62,5,17,13,17,10,31,12,12,2,7,18,22,64,8,18,19,26,15,26,6,7,7,1,19,40555
W_2017_104_3265_3310,W,2017,104,RegularSeason,1,0,1,3310,3265,68,53,15,121,A,0,0,1,1,0,0,,,,,,,25,54,4,18,14,17,11,36,15,11,5,4,13,18,58,8,30,9,13,6,21,15,7,6,3,16,40556
W_2017_104_3266_3462,W,2017,104,RegularSeason,1,0,1,3266,3462,86,71,15,157,A,0,0,1,1,0,0,Z05,5.0,Z,,,,33,62,7,17,13,15,10,29,16,14,9,2,13,27,67,5,16,12,14,12,19,18,11,9,3,15,40557
W_2017_104_3268_3277,W,2017,104,RegularSeason,1,0,1,3268,3277,89,72,17,161,A,0,0,1,1,0,0,W03,3.0,W,Z09,9.0,Z,31,57,5,11,22,30,11,28,17,18,8,2,19,29,65,8,25,6,15,11,17,22,15,3,2,23,40558
W_2017_104_3276_3458,W,2017,104,RegularSeason,1,0,1,3276,3458,75,66,9,141,H,0,1,0,0,1,0,,,,,,,27,55,9,21,12,22,5,21,14,10,9,3,10,29,60,5,14,3,6,12,28,11,18,6,0,18,40559
W_2017_104_3279_3280,W,2017,104,RegularSeason,1,0,1,3280,3279,66,44,22,110,A,0,0,1,1,0,0,X02,2.0,X,,,,25,68,1,15,15,23,17,35,15,15,8,3,20,16,54,1,10,11,20,7,30,5,21,3,4,26,40560
W_2017_104_3301_3439,W,2017,104,RegularSeason,1,0,1,3301,3439,85,71,14,156,H,0,1,0,0,1,0,Y06,6.0,Y,,,,32,60,8,19,13,20,8,29,22,9,9,3,17,25,62,7,18,14,22,13,23,12,12,3,2,15,40561
W_2017_104_3314_3393,W,2017,104,RegularSeason,1,0,1,3393,3314,95,64,31,159,H,0,1,0,0,1,0,W08,8.0,W,,,,34,71,5,24,22,29,16,34,14,9,10,4,19,24,61,4,23,12,18,7,23,9,18,5,0,23,40562
W_2017_104_3332_3425,W,2017,104,RegularSeason,1,0,1,3332,3425,73,50,23,123,H,0,1,0,0,1,0,W10,10.0,W,,,,27,53,7,16,12,14,9,31,16,18,9,1,12,19,59,4,20,8,10,10,15,15,14,9,3,14,40563
W_2017_104_3333_3417,W,2017,104,RegularSeason,1,0,1,3333,3417,68,61,7,129,H,0,1,0,0,1,0,Z02,2.0,Z,W04,4.0,W,24,51,6,18,14,20,12,33,18,21,6,2,12,25,69,4,15,7,13,15,18,12,10,11,2,17,40564
W_2017_104_3346_3373,W,2017,104,RegularSeason,1,0,1,3346,3373,76,60,16,136,A,0,0,1,1,0,0,Z12,12.0,Z,,,,29,61,7,20,11,14,12,25,18,19,12,4,17,23,56,5,16,9,16,13,21,10,22,10,1,16,40565
W_2017_104_3356_3455,W,2017,104,RegularSeason,1,0,1,3356,3455,61,58,3,119,A,0,0,1,1,0,0,,,,,,,26,60,6,18,3,8,13,28,15,20,5,2,13,24,59,5,14,5,12,13,22,16,15,12,4,17,40566
W_2017_104_3371_3437,W,2017,104,RegularSeason,1,0,1,3437,3371,87,52,35,139,A,0,0,1,1,0,0,,,,,,,35,61,9,26,8,8,10,29,19,8,3,4,13,22,56,2,12,6,7,6,16,12,8,2,1,12,40567
W_2017_104_3378_3408,W,2017,104,RegularSeason,1,0,1,3378,3408,66,56,10,122,H,0,1,0,0,1,0,Z11,11.0,Z,,,,24,54,6,21,12,19,12,29,14,13,4,4,10,22,59,8,18,4,5,9,21,14,12,6,3,17,40568
W_2017_104_3390_3428,W,2017,104,RegularSeason,1,0,1,3390,3428,87,51,36,138,H,0,1,0,0,1,0,Y02,2.0,Y,,,,30,70,9,20,18,20,20,25,20,14,12,8,12,20,54,4,11,7,10,8,20,9,22,5,1,15,40569
W_2017_104_3397_3401,W,2017,104,RegularSeason,1,0,1,3401,3397,61,59,2,120,A,0,0,1,1,0,0,W05,5.0,W,X05,5.0,X,24,64,4,7,9,10,15,30,17,10,5,0,11,24,63,3,14,8,9,9,25,18,7,4,4,10,40570
W_2017_104_3406_3456,W,2017,104,RegularSeason,1,0,1,3456,3406,68,55,13,123,H,0,1,0,0,1,0,,,,,,,21,50,7,18,19,32,14,24,18,15,8,9,23,19,51,2,14,15,30,14,21,10,16,8,4,30,40571
W_2017_104_3420_3436,W,2017,104,RegularSeason,1,0,1,3420,3436,64,52,12,116,A,0,0,1,1,0,0,,,,,,,25,56,6,20,8,10,7,26,13,10,12,3,6,19,50,12,25,2,3,6,24,14,18,6,5,11,40572
W_2017_104_3438_3448,W,2017,104,RegularSeason,1,0,1,3438,3448,60,57,3,117,H,0,1,0,0,1,1,,,,,,,20,62,7,12,13,21,17,26,7,15,11,3,16,20,59,5,20,12,18,15,27,8,19,3,4,21,40573
W_2017_105_3108_3115,W,2017,105,RegularSeason,1,0,1,3115,3108,61,56,5,117,H,0,1,0,0,1,0,,,,,,,23,46,1,7,14,30,10,40,7,27,7,3,26,21,67,3,18,11,24,14,21,10,15,16,3,27,40574
W_2017_105_3126_3271,W,2017,105,RegularSeason,1,0,1,3126,3271,61,33,28,94,A,0,0,1,1,0,0,,,,,,,24,57,4,12,9,14,9,31,8,11,4,2,14,13,57,2,21,5,7,14,27,7,17,5,2,22,40575
W_2017_105_3136_3254,W,2017,105,RegularSeason,1,0,1,3136,3254,57,53,4,110,H,0,1,0,0,1,0,,,,,,,24,54,2,10,7,11,9,21,16,14,10,7,13,19,49,7,23,8,11,12,22,9,24,6,3,12,40576
W_2017_105_3148_3192,W,2017,105,RegularSeason,1,0,1,3192,3148,77,64,13,141,H,0,1,0,0,1,0,,,,,,,27,56,5,15,18,26,13,27,14,19,7,9,12,24,67,8,21,8,11,17,17,15,16,10,4,23,40577
W_2017_105_3163_3376,W,2017,105,RegularSeason,1,0,1,3163,3376,66,55,11,121,H,0,1,0,0,1,0,W01,1.0,W,Z01,1.0,Z,26,63,4,17,10,10,16,22,20,12,8,2,17,20,57,6,21,9,14,15,21,11,17,6,5,18,40578
W_2017_105_3164_3175,W,2017,105,RegularSeason,1,0,1,3164,3175,77,64,13,141,H,0,1,0,0,1,0,,,,,,,28,59,5,9,16,27,12,33,16,19,8,3,18,24,68,5,15,11,19,17,26,13,21,11,5,23,40579
W_2017_105_3195_3252,W,2017,105,RegularSeason,1,0,1,3195,3252,98,50,48,148,H,0,1,0,0,1,0,Z13,13.0,Z,,,,31,64,20,48,16,19,11,29,23,8,11,1,12,19,52,4,21,8,10,5,22,6,20,4,1,16,40580
W_2017_105_3197_3300,W,2017,105,RegularSeason,1,0,1,3300,3197,52,49,3,101,H,0,1,0,0,1,0,,,,,,,18,60,5,12,11,14,20,23,8,15,14,2,17,19,52,5,14,6,15,18,23,10,24,6,6,15,40581
W_2017_105_3199_3400,W,2017,105,RegularSeason,1,0,1,3400,3199,92,88,4,180,A,0,0,1,1,0,2,Y03,3.0,Y,Z03,3.0,Z,37,73,5,13,13,22,15,32,17,21,5,7,27,29,86,6,18,24,32,27,18,11,14,7,0,22,40582
W_2017_105_3212_3341,W,2017,105,RegularSeason,1,0,1,3212,3341,60,55,5,115,H,0,1,0,0,1,1,,,,,,,26,64,3,21,5,9,15,28,14,20,13,4,11,22,58,4,14,7,12,12,26,12,22,10,2,13,40583
W_2017_105_3224_3288,W,2017,105,RegularSeason,1,0,1,3288,3224,73,72,1,145,A,0,0,1,1,0,0,,,,,,,28,65,7,16,10,11,15,20,15,11,13,3,21,28,59,4,11,12,20,17,23,14,17,3,2,14,40584
W_2017_105_3238_3411,W,2017,105,RegularSeason,1,0,1,3411,3238,66,63,3,129,A,0,0,1,1,0,0,X16,16.0,X,,,,23,56,4,16,16,29,17,27,10,18,8,1,20,21,60,7,22,14,19,12,24,8,15,8,8,22,40585
W_2017_105_3239_3367,W,2017,105,RegularSeason,1,0,1,3239,3367,59,46,13,105,H,0,1,0,0,1,0,,,,,,,24,51,1,12,10,12,10,33,14,23,10,9,14,15,54,6,25,10,12,7,18,8,19,13,4,12,40586
W_2017_105_3244_3391,W,2017,105,RegularSeason,1,0,1,3391,3244,60,43,17,103,H,0,1,0,0,1,0,,,,,,,24,60,5,14,7,12,13,24,12,9,7,1,19,17,55,0,6,9,15,17,26,7,15,3,3,19,40587
W_2017_105_3261_3435,W,2017,105,RegularSeason,1,0,1,3435,3261,70,68,2,138,H,0,1,0,0,1,0,,,,X08,8.0,X,23,49,8,18,16,20,8,25,17,17,2,1,22,26,65,1,3,15,18,15,18,13,9,9,3,21,40588
W_2017_105_3278_3321,W,2017,105,RegularSeason,1,0,1,3278,3321,71,61,10,132,H,0,1,0,0,1,0,,,,,,,20,58,7,22,24,34,18,30,9,17,8,1,15,23,64,2,15,13,15,12,26,14,16,10,5,23,40589
W_2017_105_3290_3380,W,2017,105,RegularSeason,1,0,1,3380,3290,62,51,11,113,A,0,0,1,1,0,0,,,,,,,26,55,3,14,7,8,8,31,15,14,4,3,28,14,56,1,9,22,35,18,22,5,12,3,2,16,40590
W_2017_105_3291_3352,W,2017,105,RegularSeason,1,0,1,3352,3291,70,58,12,128,H,0,1,0,0,1,0,Y16,16.0,Y,,,,25,49,6,16,14,18,16,23,15,23,8,3,22,18,42,7,13,15,20,4,10,10,16,14,4,18,40591
